Name,Where born,Whence appointed,Post-office,Compensation per annum,State,Postmaster,extraction_confidence
John Goebel,Germany,do,do,$700.00,Ohio,0,1.0
B. Henschen,England,do,do,$750.00,Ohio,0,1.0
C. A. Hardman,Ohio,do,do,$900.00,Ohio,0,1.0
J. M. Hickman,Indiana,do,do,$900.00,Ohio,0,1.0
F. F. Hess,Oregon,do,do,$900.00,Ohio,0,1.0
F. F. Hernsberger,Ohio,do,do,$800.00,Ohio,0,1.0
John Hoff,do,do,do,$800.00,Ohio,0,1.0
S. S. Helmuth jr,Mississippi,do,do,$800.00,Ohio,0,1.0
R. E. Hahn,Illinois,do,do,$800.00,Ohio,0,1.0
E. Hembach,Ohio,do,do,$750.00,Ohio,0,1.0
J. F. Harding,Michigan,do,do,$900.00,Ohio,0,1.0
Thomas Harding,New York,do,do,$1,200.00,"Ohio,0",1.0
E. J. Jones,Wales,do,do,$1,300.00,"Ohio,0",1.0
J. Jenney,France,do,do,$700.00,Ohio,0,1.0
George Keller,Germany,do,do,$1,100.00,"Ohio,0",1.0
M. A. Knowlden,Ohio,do,do,$1,600.00,"Ohio,0",1.0
E. W. Kistner,do,do,do,$800.00,Ohio,0,1.0
George Kuhler,Maryland,do,do,$1,800.00,"Ohio,0",1.0
R. S. Kellogg,Ohio,do,do,$800.00,Ohio,0,1.0
George J. Keegan,do,do,do,$700.00,Ohio,0,1.0
A. J. Kuntz,do,do,do,$100.00,Ohio,0,1.0
Fred Knost,Germany,do,do,$750.00,Ohio,0,1.0
F. M. Kelly,New York,do,do,$700.00,Ohio,0,1.0
E. W. Lippey,Ohio,do,do,$700.00,Ohio,0,1.0
K. F. Lohrey,do,do,do,$1,000.00,"Ohio,0",1.0
Charles Lalle,Germany,do,do,$1,800.00,"Ohio,0",1.0
Mrs. Mary E. Leininger,Ohio,do,do,$750.00,Ohio,0,1.0
John Lohrey,do,do,do,$750.00,Ohio,0,1.0
Fred Luckey,Ohio,do,do,$750.00,Ohio,0,1.0
J. S. Larkin,Ireland,do,do,$750.00,Ohio,0,1.0
L. F. Limburg,do,do,do,$600.00,Ohio,0,1.0
H. H. Muller,do,do,do,$1,800.00,"Ohio,0",1.0
Joseph Moyer,do,do,do,$900.00,Ohio,0,1.0
J. Metz,do,do,do,$900.00,Ohio,0,1.0
P. R. McGrew,do,do,do,$800.00,Ohio,0,1.0
W. F. Means,do,do,do,$900.00,Ohio,0,1.0
W. E. Metz,New York,do,do,$1,100.00,"Ohio,0",1.0
L. Momberg,Germany,do,do,$800.00,Ohio,0,1.0
J. R. Monserratt,Kentucky,do,do,$800.00,Ohio,0,1.0
Miss Minnie Miller,Ohio,do,do,$800.00,Ohio,0,1.0
A. Mangold,Germany,do,do,$750.00,Ohio,0,1.0
Paul Mayer,Ohio,do,do,$800.00,Ohio,0,1.0
J. Metz,do,do,do,$850.00,Ohio,0,1.0
Charles Metz,Ohio,do,do,$850.00,Ohio,0,1.0
W. H. McHugh,Ireland,do,do,$700.00,Ohio,0,1.0
W. H. Mayer,Pennsylvania,do,do,$1,200.00,"Ohio,0",1.0
H. Muller jr,Ohio,do,do,$700.00,Ohio,0,1.0
G. R. McGrew,do,do,do,$800.00,Ohio,0,1.0
John Nolan,Indiana,do,do,$800.00,Ohio,0,1.0
Mrs. A. E. Voris,do,do,do,$700.00,Ohio,0,1.0
C. S. Vickers,Indiana,do,do,$700.00,Ohio,0,1.0
E. Wittgenfeld,Germany,do,do,$1,800.00,"Ohio,0",1.0
R. Burr,New York,Ohio,Columbus,$2000.00,Ohio,0,1.0
T. J. Perry,Ohio,do,do,$1300.00,Ohio,0,1.0
T. C. Burt,do,do,do,$900.00,Ohio,0,1.0
T. R. Thrall,do,do,do,$1140.00,Ohio,0,1.0
A. W. Field,do,do,do,$1000.00,Ohio,0,1.0
G. S. Innis,Germany,do,do,$1000.00,Ohio,0,1.0
C. S. Lowe,Ohio,do,do,$1000.00,Ohio,0,1.0
J. N. Randall,do,do,do,$900.00,Ohio,0,1.0
Charles Knorr,Germany,do,do,$900.00,Ohio,0,1.0
H. F. Booth,Ohio,do,do,$900.00,Ohio,0,1.0
T. C. Jones,Wales,do,do,$900.00,Ohio,0,1.0
J. O'Hannon,Maryland,do,do,$900.00,Ohio,0,1.0
H. H. Kimball,Ohio,do,do,$900.00,Ohio,0,1.0
G. J. Koch,Germany,do,do,$870.00,Ohio,0,1.0
C. E. Seidle,Ohio,do,do,$800.00,Ohio,0,1.0
J. W. Dildine,do,do,do,$800.00,Ohio,0,1.0
J. E. Powell,do,do,do,$750.00,Ohio,0,1.0
T. J. Outcalt,do,do,do,$750.00,Ohio,0,1.0
H. H. Kimball,do,do,do,$600.00,Ohio,0,1.0
George James,Tennessee,do,do,$600.00,Ohio,0,1.0
J. W. Elberkin,Ohio,do,do,$450.00,Ohio,0,1.0
L. W. Busby,do,do,Callipolis,$300.00,Ohio,0,1.0
Charlie L. Keyes,Wisconsin,do,Conneaut,$250.00,Ohio,0,1.0
Miss Francenia Snodgrass,Ohio,do,Crestline,$300.00,Ohio,0,1.0
J. H. Barker,Massachusetts,do,Circleville,$400.00,Ohio,0,1.0
Robert H. Love,Ohio,do,Coshocton,$480.00,Ohio,0,1.0
Miss Minnie A. Jones,do,do,Cuyahoga Falls,$1.50,Ohio,1,1.0
J. W. Lowe,do,do,Dayton,$1.50,Ohio,1,1.0
Lewis J. Judson,New York,do,Dayton,$1800.00,Ohio,0,1.0
Calvin M. Hassler,Pennsylvania,do,do,$1200.00,Ohio,0,1.0
John H. Winters,do,do,do,$900.00,Ohio,0,1.0
Daniel A. Boda,Ohio,do,do,$1100.00,Ohio,0,1.0
Ben F. Dillon,do,do,do,$900.00,Ohio,0,1.0
Charles Johnson,New York,do,do,$750.00,Ohio,0,1.0
John D. Arms,Ohio,do,do,$900.00,Ohio,0,1.0
Lester H. Chappel,Michigan,do,do,$1200.00,Ohio,0,1.0
Frank Huffman,Ohio,do,do,$900.00,Ohio,0,1.0
John Stock, jr,do,do,Defiance,$450.00,"Ohio,0",1.0
Miss Anna Avers,do,do,do,$300.00,Ohio,0,1.0
Miss Jennie Avers,do,do,do,$300.00,Ohio,0,1.0
Edward S. Mendenhall,Ohio,do,Delaware,$600.00,Ohio,0,1.0
William W. Edwards,do,do,do,$450.00,Ohio,0,1.0
Miss Jennie Mendenhall,do,do,do,$300.00,Ohio,0,1.0
Miss Lida Rice,do,do,do,$200.00,Ohio,0,1.0
Miss Lillian McElroy,do,do,do,$200.00,Ohio,0,1.0
Miss Lizzie Mendenhall,do,do,do,$200.00,Ohio,0,1.0
Arthur W. Cowdin,do,do,do,$250.00,Ohio,0,1.0
Isaac Winters,do,do,Dundas,$180.00,Ohio,0,1.0
William Winters,do,do,East Liverpool,$300.00,Ohio,0,1.0
C. H. Oliver,do,do,do,$300.00,Ohio,0,1.0
Miss Eva Thompson,Pennsylvania,do,do,$240.00,Ohio,0,1.0
Mrs. Jennie Booth,do,do,do,$240.00,Ohio,0,1.0
Isaac K. Neal,do,do,Eaton,$243.00,Ohio,0,1.0
Martin A. Ester,New York,do,Elyria,$300.00,Ohio,0,1.0
S. W. Bender,Ohio,do,do,$300.00,Ohio,0,1.0
S. P. De Wolfe,Pennsylvania,do,Findlay,$500.00,Ohio,0,1.0
S. J. De Wolfe,Ohio,do,do,$40.00,Ohio,0,1.0
Mrs. Jennie Marvin,do,do,Fostoria,$450.00,Ohio,0,1.0
Mrs. Adelaide De Wolfe,Ohio,do,Fostoria,$450.00,Ohio,0,1.0
Joseph E. Davis,do,do,do,$300.00,Ohio,0,1.0
Thomas Chance,do,do,do,$300.00,Ohio,0,1.0
George M. Kirks,do,do,do,$520.00,Ohio,0,1.0
Mrs. Florence Belts,do,do,do,$200.00,Ohio,0,1.0
J. H. Kirks,do,do,do,$200.00,Ohio,0,1.0
John W. Buhl,do,do,do,$300.00,Ohio,0,1.0
Mrs. Loulie F. Neal,New Hampshire,do,do,$200.00,Ohio,0,1.0
Miss Lena Buhl,do,do,do,$200.00,Ohio,0,1.0
Frank D. Hall,do,do,Geneva,$313.00,Ohio,0,1.0
Frank E. Kroaus,do,do,Georgetown,$5.00,Ohio,1,1.0
George Kroaus,Ohio,do,Greenville,$900.00,Ohio,0,1.0
Mrs. C. E. Bortenshaw,Pennsylvania,do,Hamden Junction,$90.00,Ohio,0,1.0
James W. Moore,Ohio,do,Hamilton,$1200.00,Ohio,0,1.0
Mrs. Ella M. J. Latta,do,do,do,$600.00,Ohio,0,1.0
John G. McAdams,do,do,do,$400.00,Ohio,0,1.0
Gilbert Shafer,do,do,do,$400.00,Ohio,0,1.0
Mary A. Shafer,do,do,do,$400.00,Ohio,0,1.0
John G. Brodt,do,do,do,$240.00,Ohio,0,1.0
Miss Amanda W. Wilson,do,do,Hillsborough,$16.00,Ohio,1,1.0
Miss Lizzie W. Patterson,do,do,Hillsborough,$240.00,Ohio,0,1.0
Miss Effie W. Patterson,do,do,do,$240.00,Ohio,0,1.0
Miss Annie S. Patterson,do,do,do,$240.00,Ohio,0,1.0
James Alexander,do,do,Hudson,$240.00,Ohio,0,1.0
T. N. Ross,do,do,do,$600.00,Ohio,0,1.0
Mrs. Hattie J. Baldridge,Pennsylvania,do,Jackson,$300.00,Ohio,0,1.0
Miss Jennie Baldridge,Ohio,do,do,$300.00,Ohio,0,1.0
William H. Oswald,do,do,Jefferson,$16.00,Ohio,1,1.0
Miss Kate Latimer,do,do,Junction City,$76.00,Ohio,0,1.0
C. H. Robinson,do,do,Kent,$144.00,Ohio,0,1.0
George T. Gardner,Pennsylvania,Pennsylvania,Carlisle,$31300,Pennsylvania,0,1.0
Charles Rhoads,do,do,do,$10000,Pennsylvania,0,1.0
Enos Manship,do,do,Carrollton,$30000,Pennsylvania,0,1.0
Miss Annie E. Creveling,New Jersey,do,Carbondale,$20000,Pennsylvania,0,1.0
Miss Cora E. Creveling,do,do,do,$20000,Pennsylvania,0,1.0
D. A. Eshenauck,Pennsylvania,do,Chambersburg,$60000,Pennsylvania,0,1.0
R. H. Gilmore,do,do,do,$60000,Pennsylvania,0,1.0
William E. Cheetham,do,do,Chester,$100000,Pennsylvania,0,1.0
Miss Emma T. Thomson,do,do,do,$30000,Pennsylvania,0,1.0
William Guthrie,Delaware,do,do,$25000,Pennsylvania,0,1.0
William W. Wallace,New York,do,do,$27600,Pennsylvania,0,1.0
S. P. Housekepper,Pennsylvania,do,Chestnut Level,$10000,Pennsylvania,0,1.0
John Hays,do,do,Christiana,$16200,Pennsylvania,0,1.0
William J. Rowland,Virginia,Virginia,Cloverdale,$4200,Pennsylvania,0,1.0
Charles A. Rittenhouse,sr,Pennsylvania,Pennsylvania,Collegeville,$12000,"Pennsylvania,0",1.0
John Shupe,do,do,do,$24000,Pennsylvania,0,1.0
Miss E. A. Bradley,do,do,do,$30000,Pennsylvania,0,1.0
M. E. Brown,do,do,do,$10000,Pennsylvania,0,1.0
Charles H. Spare,do,do,Columbia,$25000,Pennsylvania,0,1.0
William S. Whitten,do,do,Conshohocken,$30000,Pennsylvania,0,1.0
George C. Holden,Ohio,do,Corry,$100000,Pennsylvania,0,1.0
Frank Gould,Pennsylvania,do,do,$75000,Pennsylvania,0,1.0
Frank Powers,do,do,Cresson,p.m. $2500,Pennsylvania,1,1.0
John C. Adams,do,do,Curwensville,$40000,Pennsylvania,0,1.0
Arthur Savage,do,do,do,$40000,Pennsylvania,0,1.0
L. Rodman Cheney,do,do,Downingtown,$24000,Pennsylvania,0,1.0
George W. M'Kelvy,do,do,do,p.d. $300,Pennsylvania,0,1.0
David Shellenberger,do,do,Doylestown,$60000,Pennsylvania,0,1.0
William L. Allen,New York,do,Duke Centre,$40000,Pennsylvania,0,1.0
H. A. Hendren,Pennsylvania,do,Easton,$100000,Pennsylvania,0,1.0
George W. Barlow,do,do,do,$90000,Pennsylvania,0,1.0
John L. Wells,do,do,do,$100000,Pennsylvania,0,1.0
William C. Finch,do,do,do,$62500,Pennsylvania,0,1.0
Ira W. Garris,do,do,do,$52500,Pennsylvania,0,1.0
Henry S. Curtis,do,do,do,$65000,Pennsylvania,0,1.0
Martin V. B. Gifford,do,do,do,$60000,Pennsylvania,0,1.0
Miss Jennie Heller,do,do,do,$50000,Pennsylvania,0,1.0
Miss Mary E. Riggs,do,do,do,$41800,Pennsylvania,0,1.0
Mrs. Mary E. Grant,Massachusetts,do,do,$41800,Pennsylvania,0,1.0
William Shouse,Delaware,do,do,$50000,Pennsylvania,0,1.0
Henry Borland,do,do,do,$8000,Pennsylvania,0,1.0
Frederick H. Ritter,do,do,Gaines,p.q. $7500,Pennsylvania,1,1.0
William Irwin,do,do,Gettysburg,$100000,Pennsylvania,0,1.0
Samuel Russell Hollabaugh,do,do,do,$12000,Pennsylvania,0,1.0
Joseph H. Baitridge,do,do,do,p.m. $3000,Pennsylvania,1,1.0
Miss C. Dougherty,do,do,Greensburg,$30000,Pennsylvania,0,1.0
W. A. Camp,do,do,Hanover,$30000,Pennsylvania,0,1.0
Jacob A. Brightbill,do,do,Harrisburg,$80000,Pennsylvania,0,1.0
William H. Seibert,do,do,do,$80000,Pennsylvania,0,1.0
Joseph L. Stile,do,do,do,$70000,Pennsylvania,0,1.0
Robert P. Ensminger,do,do,do,$75000,Pennsylvania,0,1.0
Samuel E. Gross,do,do,do,$50000,Pennsylvania,0,1.0
William V. Hummel,do,do,do,$100000,Pennsylvania,0,1.0
John H. Hoffman,do,do,do,$75000,Pennsylvania,0,1.0
William Sayford,do,do,do,$70000,Pennsylvania,0,1.0
William F. Miller,do,do,do,$70000,Pennsylvania,0,1.0
Albert K. Farnsbecker,do,do,do,$40000,Pennsylvania,0,1.0
George W. Rehrer,do,do,do,$80000,Pennsylvania,0,1.0
Theodore S. Scheffey,do,do,do,$80000,Pennsylvania,0,1.0
Henry Uhler,do,do,do,$100000,Pennsylvania,0,1.0
Robert S. Magraw,Virginia,Virginia,Harrisonburg,$50000,Pennsylvania,0,1.0
John M. Conrad,do,do,do,$40000,Pennsylvania,0,1.0
Miss Sallie I. James,Pennsylvania,Pennsylvania,Hazleton,$24000,Pennsylvania,0,1.0
William J. Levi,do,do,do,$30000,Pennsylvania,0,1.0
William Charles Baumann,do,do,Homedale,$40000,Pennsylvania,0,1.0
William F. Briggs,do,do,do,$30000,Pennsylvania,0,1.0
Charles Baumann,do,do,do,$24000,Pennsylvania,0,1.0
Harry J. Miller,do,do,Houtzdale,$24000,Pennsylvania,0,1.0
Theodor E. Antes,do,do,Huntingdon,$30000,Pennsylvania,0,1.0
M. M. McNeil,do,do,do,$30000,Pennsylvania,0,1.0
Miss Jennie Thomas,do,do,Hyde Park,p.m. $3000,Pennsylvania,1,1.0
Miss Maggie Thomas,do,do,do,p.m. $3000,Pennsylvania,1,1.0
O. C. Knappen,do,do,Imperial,p.m. $2500,Pennsylvania,1,1.0
Miss Nettie Moorhead,do,do,Indiana,$40000,Pennsylvania,0,1.0
Miss Sarah D. Moorhead,do,do,do,$30000,Pennsylvania,0,1.0
George W. Miller,do,do,Jackson Centre,$30000,Pennsylvania,0,1.0
J. Earl Orr,do,do,Johnstown,$100000,Pennsylvania,0,1.0
Clyde C. Way,New York,do,Kendall Creek,$47500,Pennsylvania,0,1.0
George W. Moorhead,Pennsylvania,do,Kittanning,$30000,Pennsylvania,0,1.0
Edwin Todd,do,do,do,$30000,Pennsylvania,0,1.0
Mrs. A. M. Spargo,do,do,do,$27600,Pennsylvania,0,1.0
Philip C. Newhard,do,do,Lancaster,$100000,Pennsylvania,0,1.0
George W. Leonard,do,do,do,$82500,Pennsylvania,0,1.0
John H. McCulley,do,do,do,$82500,Pennsylvania,0,1.0
William H. Hager,do,do,do,$82500,Pennsylvania,0,1.0
Joseph H. Bothum,do,do,do,$50000,Pennsylvania,0,1.0
Milton Swope,do,do,do,$50000,Pennsylvania,0,1.0
Miss Mattie E. Keller,do,do,Latrobe,$30000,Pennsylvania,0,1.0
Miss Susanna D. Carson,do,do,Layton Station,$25000,Pennsylvania,0,1.0
Albert B. Carmany,do,do,Lebanon,$55000,Pennsylvania,0,1.0
Edward A. Shott,do,do,do,$30000,Pennsylvania,0,1.0
Lincoln M. Hauer,Pennsylvania,Pennsylvania,Lebanon,$800.00,Pennsylvania,0,1.0
Miss Emma F. Bell,Pennsylvania,Pennsylvania,do,$200.00,Pennsylvania,0,1.0
J. F. Hess,Pennsylvania,Pennsylvania,Lewisburg,$450.00,Pennsylvania,0,1.0
John J. Siler,Pennsylvania,Pennsylvania,Lewistown,$500.00,Pennsylvania,0,1.0
Mrs. A. G. Patterson,Pennsylvania,Pennsylvania,do,$200.00,Pennsylvania,0,1.0
Henry A. Childs,New York,Pennsylvania,Lock Haven,$1500.00,Pennsylvania,0,1.0
William C. Webb,Pennsylvania,Pennsylvania,do,$700.00,Pennsylvania,0,1.0
Franklin L. Babine,Pennsylvania,Pennsylvania,do,$250.00,Pennsylvania,0,1.0
David E. Robison,Pennsylvania,Pennsylvania,Mahanoy City,$500.00,Pennsylvania,0,1.0
Henry E. Becker,Pennsylvania,Pennsylvania,do,$200.00,Pennsylvania,0,1.0
Mrs. Sarah L. Clark,New York,Pennsylvania,Mansfield,$125.00,Pennsylvania,0,1.0
John Hepburn Ellis,Pennsylvania,Pennsylvania,Marietta,$150.00,Pennsylvania,0,1.0
J. A. Ramsey,Pennsylvania,Pennsylvania,Mauch Chunk,$200.00,Pennsylvania,0,1.0
Mrs. Sarah M. Bloss,Pennsylvania,Pennsylvania,McKeesport,$750.00,Pennsylvania,0,1.0
Miss Mary E. Hartman,Pennsylvania,Pennsylvania,do,$200.00,Pennsylvania,0,1.0
Miss E. Myers,Pennsylvania,Pennsylvania,Meadville,$1800.00,Pennsylvania,0,1.0
Robert Mulvaney,New York,Pennsylvania,do,$750.00,Pennsylvania,0,1.0
William H. West,Pennsylvania,Pennsylvania,do,$250.00,Pennsylvania,0,1.0
John A. Sipe,Pennsylvania,Pennsylvania,do,$250.00,Pennsylvania,0,1.0
Frederick Friend,Germany,Pennsylvania,do,$200.00,Pennsylvania,0,1.0
Isaac P. Kaufman,Pennsylvania,Pennsylvania,Mechanicsburg,$300.00,Pennsylvania,0,1.0
J. A. Irwin,Pennsylvania,Pennsylvania,Mercer,$250.00,Pennsylvania,0,1.0
J. F. Linn Harbaugh,Pennsylvania,Pennsylvania,Mifflintown,$150.00,Pennsylvania,0,1.0
Miss Anna Cushman,Pennsylvania,Pennsylvania,Millersburg,$150.00,Pennsylvania,0,1.0
William M. Fry,Pennsylvania,Pennsylvania,Millersburg,p.d.,$250.00,"Pennsylvania,0",1.0
Miss Zilla Bell,Pennsylvania,Pennsylvania,Milton,$144.00,Pennsylvania,0,1.0
Miss Caroline Ripley,Pennsylvania,Pennsylvania,Minersville,$150.00,Pennsylvania,0,1.0
Miss Mattie Hegins,Illinois,Pennsylvania,Monongahela City,p.m.,$0.00,"Pennsylvania,0",1.0
Miss Emma Fordham,Pennsylvania,Pennsylvania,do,$145.00,Pennsylvania,0,1.0
Miss Ella Smith,Pennsylvania,Pennsylvania,do,$125.00,Pennsylvania,0,1.0
Charles Richard Reed,Pennsylvania,Pennsylvania,Mount Joy,$175.00,Pennsylvania,0,1.0
Frank Saulnier,Pennsylvania,Pennsylvania,Mount Pleasant,$125.00,Pennsylvania,0,1.0
Miss Maggie McCabe,Wisconsin,Pennsylvania,do,p.m.,$0.00,"Pennsylvania,0",1.0
Miss R. C. Appleby,Pennsylvania,Pennsylvania,Mount Union,$90.00,Pennsylvania,0,1.0
William P. Palmer,Pennsylvania,Pennsylvania,do,$200.00,Pennsylvania,0,1.0
William H. Cuthbertson,Pennsylvania,Pennsylvania,New Brighton,$600.00,Pennsylvania,0,1.0
William H. Cuthbertson,Pennsylvania,Pennsylvania,do,$500.00,Pennsylvania,0,1.0
William E. Aston,Pennsylvania,Pennsylvania,do,$750.00,Pennsylvania,0,1.0
Nevin H. Pithall,Pennsylvania,Pennsylvania,do,$250.00,Pennsylvania,0,1.0
Edward G. Morrison,Pennsylvania,Pennsylvania,do,$150.00,Pennsylvania,0,1.0
David R. Ewing,Pennsylvania,Pennsylvania,do,$600.00,Pennsylvania,0,1.0
Mrs. Mary E. Zinn,Pennsylvania,Pennsylvania,Newport,$300.00,Pennsylvania,0,1.0
William A. Fry,Pennsylvania,Pennsylvania,Norristown,$900.00,Pennsylvania,0,1.0
Thomas P. Kirkbride,Pennsylvania,Pennsylvania,do,$150.00,Pennsylvania,0,1.0
Charles W. Shingloff,Pennsylvania,Pennsylvania,do,$150.00,Pennsylvania,0,1.0
Park G. Porter,Pennsylvania,Pennsylvania,Oil City,$600.00,Pennsylvania,0,1.0
Charles Lay,Pennsylvania,Pennsylvania,do,$600.00,Pennsylvania,0,1.0
George G. Snowden,Pennsylvania,Pennsylvania,do,$450.00,Pennsylvania,0,1.0
Miss Clara H. Bishop,Pennsylvania,Pennsylvania,do,$200.00,Pennsylvania,0,1.0
Miss Tillie Rea,Pennsylvania,Pennsylvania,do,$100.00,Pennsylvania,0,1.0
Miss Ella Thompson,Pennsylvania,Pennsylvania,Oxford,$100.00,Pennsylvania,0,1.0
Miss Annie Thompson,Pennsylvania,Pennsylvania,do,p.m.,$0.00,"Pennsylvania,0",1.0
Miss Addie Turk,Pennsylvania,Pennsylvania,do,$150.00,Pennsylvania,0,1.0
S. M. Turk,Pennsylvania,Pennsylvania,do,$100.00,Pennsylvania,0,1.0
Miss S. A. Brown,Pennsylvania,Pennsylvania,Parkers Creek,$75.00,Pennsylvania,0,1.0
E. M. Campbell,Pennsylvania,Pennsylvania,do,$75.00,Pennsylvania,0,1.0
W. H. Phelps,New York,Pennsylvania,Petroleum Centre,$75.00,Pennsylvania,0,1.0
W. Alexander,Illinois,Pennsylvania,Philadelphia,$3600.00,Pennsylvania,0,1.0
Charles Aberle,Pennsylvania,Pennsylvania,do,$1000.00,Pennsylvania,0,1.0
John Abel,Pennsylvania,Pennsylvania,do,$1100.00,Pennsylvania,0,1.0
George Alberhoff,Pennsylvania,Pennsylvania,do,$800.00,Pennsylvania,0,1.0
J. W. Adair,Pennsylvania,Pennsylvania,do,$800.00,Pennsylvania,0,1.0
D. P. Adger,South Carolina,Pennsylvania,do,$800.00,Pennsylvania,0,1.0
J. L. Anderson,Pennsylvania,Pennsylvania,do,$800.00,Pennsylvania,0,1.0
George W. Annable,Pennsylvania,Pennsylvania,do,$600.00,Pennsylvania,0,1.0
James F. Armstrong,Pennsylvania,Pennsylvania,do,$600.00,Pennsylvania,0,1.0
Thomas S. Ash,Pennsylvania,Pennsylvania,do,$600.00,Pennsylvania,0,1.0
William H. Ash,Pennsylvania,Pennsylvania,do,$600.00,Pennsylvania,0,1.0
E. M. Adger,South Carolina,Pennsylvania,do,$150.00,Pennsylvania,0,1.0
James T. Bingham,Pennsylvania,Pennsylvania,do,$1200.00,Pennsylvania,0,1.0
John H. Bingham,Pennsylvania,Pennsylvania,do,$1200.00,Pennsylvania,0,1.0
Charles A. Butler,Ohio,Pennsylvania,do,$2000.00,Pennsylvania,0,1.0
D. W. Burchart,Pennsylvania,Pennsylvania,do,$1500.00,Pennsylvania,0,1.0
Thomas Burchart,Pennsylvania,Pennsylvania,do,$1500.00,Pennsylvania,0,1.0
Robert H. Beatty,Pennsylvania,Pennsylvania,do,$1500.00,Pennsylvania,0,1.0
W. A. Boyle,Pennsylvania,Pennsylvania,do,$1500.00,Pennsylvania,0,1.0
M. J. Brown,Pennsylvania,Pennsylvania,do,$1500.00,Pennsylvania,0,1.0
F. A. Barber,Maryland,Pennsylvania,do,$1500.00,Pennsylvania,0,1.0
James Bell,Pennsylvania,Pennsylvania,do,$1000.00,Pennsylvania,0,1.0
George Bockius,Pennsylvania,Pennsylvania,do,$1000.00,Pennsylvania,0,1.0
John Buckley,Pennsylvania,Pennsylvania,do,$1000.00,Pennsylvania,0,1.0
Samuel Brown,Pennsylvania,Pennsylvania,do,$1000.00,Pennsylvania,0,1.0
John Bready,Pennsylvania,Pennsylvania,do,$1000.00,Pennsylvania,0,1.0
S. W. Bruce,Massachusetts,Pennsylvania,do,$936.00,Pennsylvania,0,1.0
John R. Bowie,New Jersey,Pennsylvania,do,$900.00,Pennsylvania,0,1.0
John Bready,Pennsylvania,Pennsylvania,do,$900.00,Pennsylvania,0,1.0
Charles Brooks,Pennsylvania,Pennsylvania,do,$1500.00,Pennsylvania,0,1.0
F. B. Butler,Ohio,Pennsylvania,do,$900.00,Pennsylvania,0,1.0
John Bready,Pennsylvania,Pennsylvania,do,$825.00,Pennsylvania,0,1.0
S. A. Boyd,New Jersey,Pennsylvania,do,$800.00,Pennsylvania,0,1.0
L. N. Bedford,Pennsylvania,Pennsylvania,Philadelphia,$800.00,PA,0,1.0
Eugene Bell,do,do,do,$900.00,PA,0,1.0
H. Broom,do,do,do,$800.00,PA,0,1.0
C. M. Beale,do,do,do,$1000.00,PA,0,1.0
H. C. Binks,do,do,do,$800.00,PA,0,1.0
T. J. Barnard,do,do,do,$800.00,PA,0,1.0
A. Barcalow,do,do,do,$700.00,PA,0,1.0
Miss M. A. Benson,do,do,do,$700.00,PA,0,1.0
H. B. Burrows,do,do,do,$200.00,PA,0,1.0
J. E. Birkinbush,do,do,do,$700.00,PA,0,1.0
William A. Budd,do,do,do,$900.00,PA,0,1.0
Charles A. Baker,do,do,do,$600.00,PA,0,1.0
Daniel Bulmer,do,do,do,$600.00,PA,0,1.0
S. Brooks,do,do,do,$700.00,PA,0,1.0
J. Connell,do,do,do,$1200.00,PA,0,1.0
M. F. Clarridge,do,do,do,$1500.00,PA,0,1.0
T. M. Colahan, jr,Maryland,do,do,$1200.00,"PA,0",1.0
Joseph Cline,New Jersey,do,do,$1000.00,PA,0,1.0
A. H. Craig,Pennsylvania,do,do,$800.00,PA,0,1.0
C. W. Carr,do,do,do,$1000.00,PA,0,1.0
Charles Clayton,New Jersey,do,do,$1000.00,PA,0,1.0
H. G. Cross,Pennsylvania,do,do,$800.00,PA,0,1.0
A. S. Criswell,do,do,do,$800.00,PA,0,1.0
E. H. Clark,do,do,do,$700.00,PA,0,1.0
F. L. Colton,do,do,do,$800.00,PA,0,1.0
A. Cushman,do,do,do,$800.00,PA,0,1.0
A. H. Coe,do,do,do,$600.00,PA,0,1.0
M. Coxe,do,do,do,$800.00,PA,0,1.0
J. S. Culbertson,do,do,do,$800.00,PA,0,1.0
E. N. Clements,do,do,do,$600.00,PA,0,1.0
R. M. Carr,do,do,do,$1000.00,PA,0,1.0
A. Crothers,do,do,do,$600.00,PA,0,1.0
T. H. Callahan,do,do,do,$600.00,PA,0,1.0
C. Cummings,Canada,do,do,$600.00,PA,0,1.0
C. W. Campbell,Pennsylvania,do,do,$800.00,PA,0,1.0
W. F. Diehl,do,do,do,$1125.00,PA,0,1.0
William Dickinson,do,do,do,$1000.00,PA,0,1.0
F. A. Davis,do,do,do,$1000.00,PA,0,1.0
A. C. Durdin,do,do,do,$1200.00,PA,0,1.0
A. P. Dallett,New Jersey,do,do,$700.00,PA,0,1.0
T. C. R. Du Bree,Delaware,do,do,$1000.00,PA,0,1.0
John Divine,Pennsylvania,do,do,$800.00,PA,0,1.0
C. W. Durang,do,do,do,$700.00,PA,0,1.0
M. A. Durell,Pennsylvania,do,do,$1000.00,PA,0,1.0
E. De Rousse,do,do,do,$800.00,PA,0,1.0
H. Diehl,do,do,do,$600.00,PA,0,1.0
J. H. Dales,do,do,do,$800.00,PA,0,1.0
J. C. Donaldson,do,do,do,$600.00,PA,0,1.0
C. H. Dingee,do,do,do,$700.00,PA,0,1.0
Mrs. A. H. Ellis,Louisiana,do,do,$600.00,PA,0,1.0
F. M. Erdman,Pennsylvania,do,do,$700.00,PA,0,1.0
